participant,groupe,block,Augend,Addend,Response,True,accuracy,rt
21,1,2,F,2,I,t+1,1,"2,30293280000115"
21,1,2,I,5,O,t+1,1,"2,57134190000215"
21,1,2,F,3,J,t+1,1,"2,76504969999951"
21,1,2,I,2,K,t,1,"1,04739679999693"
21,1,2,C,3,F,t,1,"2,29351099999985"
21,1,2,F,5,L,t+1,1,"3,94702650000181"
21,1,2,F,2,H,t,1,"1,43041569999696"
21,1,2,I,3,L,t,1,"1,58945540000059"
21,1,2,C,5,H,t,1,"1,98930689999907"
21,1,2,C,4,H,t+1,1,"2,67879379999795"
21,1,2,F,4,J,t,1,"1,93269599999985"
21,1,2,I,4,N,t+1,1,"2,29511320000165"
21,1,2,C,2,F,t+1,1,"1,6202317999996"
21,1,2,I,4,M,t,1,"1,68334770000001"
21,1,2,C,4,G,t,1,"1,7761156000015"
21,1,2,C,3,G,t+1,1,"1,80955349999931"
21,1,2,I,5,N,t,1,"2,00180739999996"
21,1,2,C,5,I,t+1,1,"2,45811969999704"
21,1,2,F,4,K,t+1,1,"3,42413920000035"
21,1,2,F,3,I,t,1,"2,31938400000217"
21,1,2,C,2,E,t,1,"1,01164110000173"
21,1,2,I,3,M,t+1,1,"1,64258079999854"
21,1,2,F,5,K,t,1,"2,09785620000184"
21,1,2,I,2,L,t+1,1,"1,3498479000009"
21,1,2,F,2,I,t+1,1,"1,34417979999853"
21,1,2,F,4,K,t+1,1,"2,6748703000012"
21,1,2,C,5,I,t+1,1,"3,3607568999978"
21,1,2,I,5,N,t,1,"2,64252710000073"
21,1,2,C,2,E,t,1,"0,801576499998191"
21,1,2,I,3,M,t+1,1,"1,8256317000014"
21,1,2,F,3,I,t,1,"1,51213220000136"
21,1,2,F,5,K,t,1,"1,95600910000212"
21,1,2,I,2,L,t+1,1,"2,19023179999931"
21,1,2,I,4,M,t,1,"2,47176019999824"
21,1,2,F,2,I,t+1,1,"1,84514979999949"
21,1,2,C,3,G,t+1,1,"2,1871635000025"
21,1,2,C,4,G,t,1,"2,14840399999957"
21,1,2,C,3,F,t,1,"1,24728479999976"
21,1,2,C,5,H,t,1,"2,06118079999942"
21,1,2,F,5,L,t+1,1,"2,42779060000248"
21,1,2,F,3,J,t+1,1,"1,97933720000219"
21,1,2,I,2,K,t,1,"1,14050290000159"
21,1,2,F,4,J,t,1,"1,65482440000051"
21,1,2,C,4,H,t+1,1,"2,333192099999"
21,1,2,I,3,L,t,1,"0,967950199999905"
21,1,2,C,2,F,t+1,1,"1,45641849999811"
21,1,2,F,2,H,t,1,"0,847105900000315"
21,1,2,I,5,O,t+1,1,"3,42855590000181"
21,1,2,I,4,N,t+1,1,"2,18076550000114"
21,1,3,I,4,M,t,1,"1,68742350000321"
21,1,3,F,2,I,t+1,1,"1,67598100000032"
21,1,3,I,3,M,t+1,1,"1,92177439999796"
21,1,3,C,4,G,t,1,"1,9407429999992"
21,1,3,I,2,L,t+1,1,"1,51216990000103"
21,1,3,C,2,E,t,1,"0,963634299998375"
21,1,3,I,5,N,t,0,"2,73294159999932"
21,1,3,F,5,K,t,1,"2,08836330000122"
21,1,3,C,5,I,t+1,1,"2,86859929999991"
21,1,3,F,3,I,t,1,"1,43477820000044"
21,1,3,F,4,K,t+1,1,"2,68897650000145"
21,1,3,C,3,G,t+1,1,"1,76601840000149"
21,1,3,C,2,F,t+1,1,"2,87235900000087"
21,1,3,I,2,K,t,1,"1,46968500000003"
21,1,3,F,3,J,t+1,1,"2,55499309999868"
21,1,3,I,5,O,t+1,1,"3,53285390000019"
21,1,3,F,5,L,t+1,1,"2,51219429999765"
21,1,3,C,5,H,t,1,"2,43634039999961"
21,1,3,C,3,F,t,1,"1,41975839999941"
21,1,3,F,4,J,t,1,"2,57065510000029"
21,1,3,C,4,H,t+1,1,"2,61230409999916"
21,1,3,I,4,N,t+1,1,"2,41242849999981"
21,1,3,F,2,H,t,1,"1,30032560000109"
21,1,3,I,3,L,t,1,"1,64882610000132"
21,1,3,I,2,K,t,1,"0,83150680000108"
21,1,3,F,4,J,t,1,"1,90190259999872"
21,1,3,C,2,F,t+1,1,"1,54566970000087"
21,1,3,F,3,J,t+1,1,"2,93298030000005"
21,1,3,C,5,H,t,1,"2,11131999999998"
21,1,3,I,5,O,t+1,1,"2,11556559999735"
21,1,3,F,5,L,t+1,1,"3,65556740000102"
21,1,3,C,4,H,t+1,1,"2,27890349999871"
21,1,3,I,3,L,t,1,"1,19615120000162"
21,1,3,C,3,F,t,1,"2,05281059999834"
21,1,3,F,2,H,t,1,"0,946088400000008"
21,1,3,I,4,N,t+1,1,"2,90045470000041"
21,1,3,I,5,N,t,1,"2,40890800000125"
21,1,3,C,3,G,t+1,1,"1,89731489999758"
21,1,3,C,4,G,t,1,"1,93441269999676"
21,1,3,F,4,K,t+1,1,"2,84937900000296"
21,1,3,F,3,I,t,1,"2,18281990000105"
21,1,3,I,4,M,t,0,"2,95267120000062"
21,1,3,F,5,K,t,1,"2,41136909999841"
21,1,3,F,2,I,t+1,1,"1,98748300000079"
21,1,3,C,5,I,t+1,1,"3,60360120000041"
21,1,3,C,2,E,t,1,"1,14055279999957"
21,1,3,I,2,L,t+1,1,"1,96648560000176"
21,1,3,I,3,M,t+1,1,"3,73685379999733"
21,1,3,C,5,H,t,1,"2,88319849999971"
21,1,3,I,3,L,t,1,"1,04089340000064"
21,1,3,F,2,H,t,1,"0,966806000000361"
21,1,3,C,4,H,t+1,1,"2,50396330000149"
21,1,3,C,2,F,t+1,1,"1,81993420000072"
21,1,3,F,3,J,t+1,1,"2,08320190000086"
21,1,3,F,5,L,t+1,1,"2,72066450000057"
21,1,3,F,4,J,t,1,"1,81246230000033"
21,1,3,I,5,O,t+1,1,"2,29196650000085"
21,1,3,C,3,F,t,1,"1,52099330000056"
21,1,3,I,2,K,t,1,"1,19581359999938"
21,1,3,I,4,N,t+1,1,"2,80490139999893"
21,1,3,I,3,M,t+1,1,"2,19672489999721"
21,1,3,I,5,N,t,1,"2,55018439999913"
21,1,3,I,4,M,t,1,"1,74348230000032"
21,1,3,C,3,G,t+1,1,"1,63432390000162"
21,1,3,C,4,G,t,1,"1,80931869999768"
21,1,3,C,2,E,t,1,"0,816907000000356"
21,1,3,F,4,K,t+1,1,"2,18417760000011"
21,1,3,F,2,I,t+1,0,"2,10509749999983"
21,1,3,C,5,I,t+1,1,"2,62945650000256"
21,1,3,F,5,K,t,1,"2,044962699998"
21,1,3,F,3,I,t,1,"2,81928960000005"
21,1,3,I,2,L,t+1,1,"2,05928499999936"
22,1,0,I,3,M,t+1,1,"11,5654135999939"
22,1,0,I,2,L,t+1,1,"8,36926839999796"
22,1,0,I,4,M,t,1,"6,09263879999344"
22,1,0,F,4,K,t+1,1,"14,8914179999993"
22,1,0,F,3,I,t,1,"8,97159000000102"
22,1,0,C,5,I,t+1,1,"6,98367620000499"
22,1,0,I,5,N,t,0,"6,56194500000856"
22,1,0,F,2,I,t+1,1,"9,82962060000864"
22,1,0,C,2,E,t,1,"6,89606699999422"
22,1,0,F,5,K,t,0,"5,02182199999515"
22,1,0,C,3,G,t+1,1,"8,74237989999529"
22,1,0,C,4,G,t,1,"5,33112529999926"
22,1,0,C,4,H,t+1,1,"6,27121510000143"
22,1,0,F,4,J,t,1,"8,51824660001148"
22,1,0,I,4,N,t+1,1,"8,73955959999876"
22,1,0,F,2,H,t,1,"8,29725540000072"
22,1,0,F,5,L,t+1,1,"9,02367169999343"
22,1,0,C,5,H,t,1,"15,4736437999964"
22,1,0,F,3,J,t+1,1,"7,41898119999678"
22,1,0,I,5,O,t+1,1,"8,90796329999284"
22,1,0,C,2,F,t+1,1,"3,58672410000872"
22,1,0,I,3,L,t,1,"8,91561920000822"
22,1,0,C,3,F,t,1,"4,35400020000816"
22,1,0,I,2,K,t,1,"5,78838319999341"
22,1,0,C,2,E,t,1,"3,88619000000472"
22,1,0,C,3,G,t+1,1,"5,2680446000013"
22,1,0,I,4,M,t,0,"5,60193509999954"
22,1,0,I,5,N,t,1,"10,6435572000046"
22,1,0,F,5,K,t,1,"6,31732550000015"
22,1,0,C,4,G,t,1,"5,23423030000413"
22,1,0,C,5,I,t+1,1,"5,69763110000349"
22,1,0,I,3,M,t+1,1,"7,64776190000703"
22,1,0,F,2,I,t+1,1,"4,39188400001149"
22,1,0,I,2,L,t+1,1,"11,8014468000038"
22,1,0,F,4,K,t+1,1,"6,5886950000131"
22,1,0,F,3,I,t,1,"5,93443259999913"
22,1,0,I,5,O,t+1,1,"8,44238320000295"
22,1,0,C,2,F,t+1,1,"5,52290270000231"
22,1,0,I,3,L,t,1,"7,47167130000889"
22,1,0,C,5,H,t,1,"7,01469189999625"
22,1,0,I,2,K,t,1,"4,90456039999845"
22,1,0,C,4,H,t+1,1,"6,14223360001051"
22,1,0,F,5,L,t+1,1,"7,97781369999575"
22,1,0,F,4,J,t,1,"5,6216776999936"
22,1,0,F,2,H,t,1,"3,82158109999728"
22,1,0,I,4,N,t+1,1,"8,38182769999548"
22,1,0,F,3,J,t+1,1,"4,80870680000226"
22,1,0,C,3,F,t,1,"3,72189689999505"
22,1,0,F,4,K,t+1,1,"6,10960840000189"
22,1,0,C,3,G,t+1,1,"4,29099900000438"
22,1,0,F,2,I,t+1,1,"7,16855560000113"
22,1,0,C,2,E,t,1,"4,03587590000825"
22,1,0,I,4,M,t,1,"7,81888959999196"
22,1,0,I,2,L,t+1,1,"6,84415540000191"
22,1,0,C,4,G,t,1,"4,23675999999978"
22,1,0,C,5,I,t+1,1,"5,4601982000022"
22,1,0,I,5,N,t,1,"6,4675283000106"
22,1,0,I,3,M,t+1,1,"9,64231029999792"
22,1,0,F,3,I,t,1,"25,594915499998"
22,1,0,F,5,K,t,1,"6,10719780001091"
22,1,0,I,2,K,t,1,"4,80868639999244"
22,1,0,C,2,F,t+1,1,"4,68146890000207"
22,1,0,C,4,H,t+1,1,"6,01611979999871"
22,1,0,F,4,J,t,1,"7,24816760000249"
22,1,0,I,5,O,t+1,1,"9,30462409999745"
22,1,0,F,3,J,t+1,1,"4,95095890000812"
22,1,0,C,3,F,t,1,"4,83384379999188"
22,1,0,C,5,H,t,1,"4,82568559999345"
22,1,0,I,3,L,t,1,"7,71371909999289"
22,1,0,F,2,H,t,1,"4,12730639999791"
22,1,0,I,4,N,t+1,1,"9,64328889999888"
22,1,0,F,5,L,t+1,1,"6,94901909999317"
22,1,1,C,2,E,t,1,"5,00935310000205"
22,1,1,F,3,I,t,1,"5,39437310000358"
22,1,1,C,5,I,t+1,1,"5,29323569999542"
22,1,1,I,4,M,t,0,"6,79497270000866"
22,1,1,F,5,K,t,1,"8,20492989999184"
22,1,1,I,2,L,t+1,0,"10,8386851000105"
22,1,1,I,5,N,t,1,"8,68091369999456"
22,1,1,F,4,K,t+1,1,"5,32703870000842"
22,1,1,C,4,G,t,1,"4,68445980000251"
22,1,1,C,3,G,t+1,1,"7,89754489999905"
22,1,1,I,3,M,t+1,1,"7,20821219999925"
22,1,1,F,2,I,t+1,1,"4,13782509999874"
22,1,1,C,5,H,t,1,"4,75768729999254"
22,1,1,I,3,L,t,1,"5,44019700000354"
22,1,1,I,5,O,t+1,0,"7,31193809999968"
22,1,1,I,4,N,t+1,1,"8,01435699999274"
22,1,1,F,2,H,t,1,"5,34375669999281"
22,1,1,F,4,J,t,1,"4,74720070000331"
22,1,1,C,4,H,t+1,1,"4,59887830000662"
22,1,1,C,3,F,t,1,"4,8876278000098"
22,1,1,I,2,K,t,1,"5,64539399999194"
22,1,1,F,5,L,t+1,1,"6,95788609998999"
22,1,1,C,2,F,t+1,1,"5,76090280000062"
22,1,1,F,3,J,t+1,1,"4,53264279999712"
22,1,1,I,3,L,t,1,"6,21621539999615"
22,1,1,C,4,H,t+1,1,"4,80089300000691"
22,1,1,C,5,H,t,1,"5,17711740000232"
22,1,1,I,4,N,t+1,0,"6,80447789999016"
22,1,1,I,2,K,t,1,"7,85376309999265"
22,1,1,C,3,F,t,1,"4,94146539999929"
22,1,1,F,3,J,t+1,1,"5,45788899999752"
22,1,1,F,5,L,t+1,1,"8,19266489999427"
22,1,1,F,4,J,t,1,"5,46789780000108"
22,1,1,F,2,H,t,1,"5,74559629999567"
22,1,1,I,5,O,t+1,1,"11,3574702999904"
22,1,1,C,2,F,t+1,1,"3,25106830000004"
22,1,1,F,3,I,t,1,"9,88149029998749"
22,1,1,I,5,N,t,1,"6,49633619999804"
22,1,1,I,2,L,t+1,1,"4,44675049999205"
22,1,1,C,5,I,t+1,1,"5,76686889999837"
22,1,1,F,4,K,t+1,1,"6,72114520000469"
22,1,1,C,3,G,t+1,1,"3,71790860001056"
22,1,1,I,3,M,t+1,1,"5,29052070000034"
22,1,1,C,4,G,t,1,"4,50395640000352"
22,1,1,F,5,K,t,1,"5,11642360000406"
22,1,1,F,2,I,t+1,1,"4,2726413999917"
22,1,1,I,4,M,t,1,"16,1509495999926"
22,1,1,C,2,E,t,1,"4,21412910000072"
22,1,1,I,2,L,t+1,1,"9,21430150000378"
22,1,1,F,5,K,t,0,"23,5125973000104"
22,1,1,I,4,M,t,0,"17,458428900005"
22,1,1,C,4,G,t,1,"6,28637980000349"
22,1,1,F,4,K,t+1,1,"9,14036200000555"
22,1,1,F,2,I,t+1,1,"6,67348399999901"
22,1,1,F,3,I,t,1,"5,0565859000053"
22,1,1,I,3,M,t+1,0,"8,19161079998594"
22,1,1,C,5,I,t+1,1,"10,9377145000035"
22,1,1,C,2,E,t,1,"2,56718840000394"
22,1,1,C,3,G,t+1,1,"3,92087859999447"
22,1,1,I,5,N,t,1,"8,51767169999948"
22,1,1,I,5,O,t+1,1,"7,93850950000342"
22,1,1,C,3,F,t,1,"4,51147979999951"
22,1,1,C,5,H,t,1,"4,87670549999166"
22,1,1,F,4,J,t,1,"7,85096830000111"
22,1,1,F,3,J,t+1,1,"4,54666140000336"
22,1,1,C,2,F,t+1,1,"10,3424629999936"
22,1,1,I,4,N,t+1,1,"16,8436121000123"
22,1,1,C,4,H,t+1,1,"4,43151490000309"
22,1,1,F,2,H,t,1,"6,23916530000861"
22,1,1,I,2,K,t,1,"14,1198544000072"
22,1,1,I,3,L,t,1,"7,18302029999904"
22,1,1,F,5,L,t+1,1,"20,0812346999883"
22,1,2,C,4,H,t+1,1,"12,0270806999906"
22,1,2,I,5,O,t+1,0,"18,5497050999984"
22,1,2,I,3,L,t,1,"14,9176850999938"
22,1,2,F,5,L,t+1,1,"23,1170098000002"
22,1,2,I,2,K,t,1,"5,92768789999536"
22,1,2,C,2,F,t+1,1,"5,5478693000041"
22,1,2,F,3,J,t+1,1,"5,22376660000009"
22,1,2,C,5,H,t,1,"8,44043459999375"
22,1,2,F,4,J,t,1,"4,77710599999409"
22,1,2,I,4,N,t+1,1,"6,42826339999738"
22,1,2,C,3,F,t,1,"4,70098389999475"
22,1,2,F,2,H,t,1,"3,64209360000677"
22,1,2,F,3,I,t,1,"3,43244009999035"
22,1,2,C,2,E,t,1,"5,10413380000682"
22,1,2,I,3,M,t+1,1,"12,3171808000043"
22,1,2,C,4,G,t,1,"4,81247030000668"
22,1,2,I,2,L,t+1,1,"8,52473200000532"
22,1,2,F,2,I,t+1,1,"4,82663870000397"
22,1,2,I,5,N,t,1,"11,7225467999961"
22,1,2,F,4,K,t+1,1,"6,42569190000359"
22,1,2,F,5,K,t,1,"5,7060724000039"
22,1,2,I,4,M,t,1,"6,06351580000774"
22,1,2,C,3,G,t+1,1,"3,65523720000056"
22,1,2,C,5,I,t+1,1,"8,82170479999331"
22,1,2,C,4,G,t,1,"4,15914069999417"
22,1,2,I,2,L,t+1,1,"10,0095924999914"
22,1,2,F,5,K,t,1,"4,18873670000176"
22,1,2,C,2,E,t,1,"2,67838599999959"
22,1,2,I,4,M,t,1,"6,99566430000414"
22,1,2,F,2,I,t+1,1,"3,59825319999072"
22,1,2,F,3,I,t,0,"6,39894800000184"
22,1,2,F,4,K,t+1,1,"17,720839799993"
22,1,2,I,5,N,t,1,"6,52139080000052"
22,1,2,I,3,M,t+1,1,"18,9097958000057"
22,1,2,C,5,I,t+1,1,"7,67976449998969"
22,1,2,C,3,G,t+1,1,"4,80699060000188"
22,1,2,C,2,F,t+1,1,"3,57596669999475"
22,1,2,F,4,J,t,1,"6,44950149999932"
22,1,2,I,2,K,t,1,"7,84972170001129"
22,1,2,F,3,J,t+1,1,"8,04945690000022"
22,1,2,C,4,H,t+1,1,"4,89744889999565"
22,1,2,F,2,H,t,1,"3,85517359999358"
22,1,2,C,3,F,t,1,"9,41371350000554"
22,1,2,F,5,L,t+1,1,"10,2967654000095"
22,1,2,C,5,H,t,1,"4,85539070000232"
22,1,2,I,4,N,t+1,1,"6,55036700000346"
22,1,2,I,5,O,t+1,1,"5,5303009999916"
22,1,2,I,3,L,t,1,"11,422762000002"
22,1,2,I,4,M,t,1,"33,729619500009"
22,1,2,F,4,K,t+1,1,"12,1827467000112"
22,1,2,I,3,M,t+1,1,"5,50672910000139"
22,1,2,C,4,G,t,1,"3,95140799999354"
22,1,2,F,5,K,t,1,"5,93041640000593"
22,1,2,F,2,I,t+1,1,"4,59152609999001"
22,1,2,C,2,E,t,1,"5,92057980000391"
22,1,2,F,3,I,t,1,"3,95738979999442"
22,1,2,C,3,G,t+1,1,"6,15181099998881"
22,1,2,I,2,L,t+1,1,"5,38729159999639"
22,1,2,I,5,N,t,1,"6,733272700003"
22,1,2,C,5,I,t+1,1,"4,53719790000469"
22,1,2,C,3,F,t,1,"2,83746280000196"
22,1,2,F,4,J,t,1,"9,44434709999768"
22,1,2,F,5,L,t+1,1,"13,7572289999953"
22,1,2,F,2,H,t,1,"3,78758699999889"
22,1,2,I,3,L,t,1,"5,30035389999102"
22,1,2,C,5,H,t,1,"4,5782870999974"
22,1,2,I,5,O,t+1,1,"8,63607839999895"
22,1,2,F,3,J,t+1,1,"12,3490758999978"
22,1,2,C,4,H,t+1,1,"4,67400089999137"
22,1,2,I,2,K,t,1,"8,70466160000069"
22,1,2,I,4,N,t+1,1,"6,230307299993"
22,1,2,C,2,F,t+1,1,"3,38368509999418"
22,1,3,I,5,O,t+1,1,"12,0100567999907"
22,1,3,C,2,F,t+1,1,"2,57311479999044"
22,1,3,C,4,H,t+1,1,"5,15889609999431"
22,1,3,F,2,H,t,1,"4,19398020001245"
22,1,3,I,2,K,t,1,"4,96388279998791"
22,1,3,C,3,F,t,1,"5,46304079999391"
22,1,3,I,4,N,t+1,1,"6,0939314999996"
22,1,3,F,5,L,t+1,1,"5,82764540000062"
22,1,3,F,3,J,t+1,1,"8,59684040000138"
22,1,3,C,5,H,t,1,"4,83977030000824"
22,1,3,I,3,L,t,1,"4,47077709999576"
22,1,3,F,4,J,t,1,"6,21289680000336"
22,1,3,C,2,E,t,1,"4,55111259999103"
22,1,3,F,3,I,t,1,"14,937325299994"
22,1,3,F,2,I,t+1,1,"6,43277909999597"
22,1,3,C,4,G,t,1,"4,68034669999906"
22,1,3,I,2,L,t+1,1,"4,07932200000505"
22,1,3,I,4,M,t,1,"5,82927990000462"
22,1,3,I,3,M,t+1,1,"5,43795749999117"
22,1,3,F,4,K,t+1,1,"8,62978149999981"
22,1,3,C,3,G,t+1,1,"4,20742099999916"
22,1,3,I,5,N,t,1,"5,43943740001123"
22,1,3,F,5,K,t,1,"5,12737000000197"
22,1,3,C,5,I,t+1,1,"4,95620180001424"
22,1,3,C,4,G,t,1,"3,97505799999635"
22,1,3,C,2,E,t,1,"2,7695631999959"
22,1,3,F,2,I,t+1,1,"3,37138309999136"
22,1,3,F,3,I,t,1,"3,45298220000404"
22,1,3,I,5,N,t,1,"15,6588349999947"
22,1,3,I,3,M,t+1,1,"12,6057853999955"
22,1,3,I,2,L,t+1,1,"29,2097288999939"
22,1,3,C,5,I,t+1,1,"5,51321380000445"
22,1,3,F,4,K,t+1,1,"10,7669707000023"
22,1,3,F,5,K,t,1,"5,84285359999922"
22,1,3,I,4,M,t,1,"8,78731050000351"
22,1,3,C,3,G,t+1,1,"4,18967059999704"
22,1,3,I,3,L,t,1,"7,33566709999286"
22,1,3,I,5,O,t+1,1,"10,4362327999988"
22,1,3,F,4,J,t,1,"5,46952329999476"
22,1,3,C,4,H,t+1,1,"4,8763917000033"
22,1,3,F,2,H,t,1,"4,16257020000194"
22,1,3,C,3,F,t,1,"3,42882040000404"
22,1,3,F,5,L,t+1,1,"5,49256319999404"
22,1,3,I,4,N,t+1,1,"10,4593135999894"
22,1,3,C,2,F,t+1,1,"3,66771960000915"
22,1,3,F,3,J,t+1,1,"3,39392190000217"
22,1,3,C,5,H,t,1,"4,77910649999103"
22,1,3,I,2,K,t,1,"5,46116560000519"
22,1,3,F,3,I,t,1,"12,0200227000023"
22,1,3,C,2,E,t,1,"2,28733839999768"
22,1,3,C,5,I,t+1,1,"4,61990150000202"
22,1,3,F,5,K,t,1,"5,58041769999545"
22,1,3,I,5,N,t,1,"11,7503699000081"
22,1,3,F,4,K,t+1,1,"4,32368410000345"
22,1,3,C,4,G,t,1,"4,8480106999923"
22,1,3,I,4,M,t,1,"5,36815239999851"
22,1,3,I,3,M,t+1,1,"12,5146497000096"
22,1,3,F,2,I,t+1,1,"2,96889550000196"
22,1,3,I,2,L,t+1,1,"9,33896090000053"
22,1,3,C,3,G,t+1,1,"2,31937189999735"
22,1,3,I,3,L,t,1,"5,11530889999995"
22,1,3,F,3,J,t+1,1,"3,57595150000998"
22,1,3,F,2,H,t,1,"3,68136150001374"
22,1,3,C,2,F,t+1,1,"2,95996829999785"
22,1,3,C,5,H,t,1,"8,09003770000709"
22,1,3,F,5,L,t+1,1,"6,56048719999671"
22,1,3,I,4,N,t+1,1,"7,21282170001359"
22,1,3,C,4,H,t+1,1,"4,51756059999752"
22,1,3,F,4,J,t,1,"4,41062049999891"
22,1,3,C,3,F,t,1,"2,74657689999731"
22,1,3,I,5,O,t+1,1,"6,47823239999707"
22,1,3,I,2,K,t,1,"7,99683540000115"
23,2,0,D,5,I,t,1,"5,82454610000423"
23,2,0,D,3,H,t+1,1,"2,89783760000137"
23,2,0,G,5,L,t,1,"8,65479480000795"
23,2,0,G,4,L,t+1,0,"3,08654000000388"
23,2,0,J,4,O,t+1,1,"9,88329130000784"
23,2,0,G,3,J,t,1,"2,95538299999316"
23,2,0,J,3,N,t+1,0,"4,24505610000051"
23,2,0,G,2,J,t+1,1,"4,36478519999946"
23,2,0,J,2,L,t,1,"6,41614249999111"
23,2,0,D,4,H,t,1,"4,02419630000077"
23,2,0,J,5,O,t,1,"10,9281766000058"
23,2,0,D,2,G,t+1,1,"3,46304610000516"
23,2,0,J,4,N,t,0,"4,22979150000901"
23,2,0,D,5,J,t+1,1,"5,66919770000095"
23,2,0,D,4,I,t+1,1,"6,37203539999609"
23,2,0,G,5,M,t+1,1,"11,5272586999927"
23,2,0,J,5,P,t+1,1,"1,74179050000384"
23,2,0,G,4,K,t,1,"4,83194830000866"
23,2,0,J,3,M,t,1,"3,5291758000094"
23,2,0,G,3,K,t+1,0,"1,10050299999421"
23,2,0,D,3,G,t,1,"3,09598369999731"
23,2,0,G,2,I,t,1,"3,51776139999856"
23,2,0,D,2,F,t,0,"2,44881560000067"
23,2,0,J,2,M,t+1,1,"8,29566340000019"
23,2,0,G,2,I,t,1,"2,79886300000362"
23,2,0,J,4,N,t,1,"7,29552890000923"
23,2,0,J,3,M,t,1,"1,85419680000632"
23,2,0,D,5,J,t+1,1,"5,30860580000444"
23,2,0,D,2,F,t,1,"4,36965939999209"
23,2,0,G,4,K,t,1,"4,53998750000028"
23,2,0,J,2,M,t+1,0,"1,13485099999525"
23,2,0,D,4,I,t+1,1,"4,2491374000092"
23,2,0,J,5,P,t+1,0,"6,53612879999855"
23,2,0,G,5,M,t+1,0,"1,52506679999351"
23,2,0,G,3,K,t+1,1,"4,85621539999556"
23,2,0,D,3,G,t,1,"4,83126170000469"
23,2,0,G,3,J,t,1,"3,23957330000121"
23,2,0,J,5,O,t,1,"5,24615970000741"
23,2,0,J,4,O,t+1,1,"1,4141665000061"
23,2,0,G,2,J,t+1,1,"2,44618600000104"
23,2,0,J,3,N,t+1,0,"3,18073079999886"
23,2,0,G,4,L,t+1,1,"4,78236260000267"
23,2,0,D,5,I,t,1,"4,12835759999871"
23,2,0,J,2,L,t,0,"6,22791120001057"
23,2,0,D,3,H,t+1,1,"4,42095170001267"
23,2,0,G,5,L,t,1,"3,35756979999133"
23,2,0,D,4,H,t,1,"2,4803508999903"
23,2,0,D,2,G,t+1,1,"1,54954769999313"
23,2,0,J,3,M,t,1,"3,69628320001357"
23,2,0,D,5,J,t+1,1,"3,66077079999377"
23,2,0,J,5,P,t+1,1,"9,03585229998862"
23,2,0,G,4,K,t,0,"9,45275510000647"
23,2,0,G,3,K,t+1,1,"11,8772060000047"
23,2,0,G,5,M,t+1,1,"6,62244330000249"
23,2,0,G,2,I,t,1,"1,29472560000431"
23,2,0,D,2,F,t,1,"3,26715159999731"
23,2,0,J,2,M,t+1,0,"5,76178429998981"
23,2,0,D,3,G,t,1,"5,9808028999978"
23,2,0,J,4,N,t,1,"8,75081660000433"
23,2,0,D,4,I,t+1,1,"7,49155449999671"
23,2,0,J,5,O,t,1,"4,11427689999982"
23,2,0,J,4,O,t+1,1,"1,67848430000595"
23,2,0,G,5,L,t,1,"3,08399829998962"
23,2,0,D,2,G,t+1,0,"1,53712379999342"
23,2,0,D,5,I,t,0,"6,2352583000029"
23,2,0,J,2,L,t,0,"3,66796419999446"
23,2,0,G,4,L,t+1,1,"9,11358930000279"
23,2,0,J,3,N,t+1,0,"2,82449720001023"
23,2,0,G,2,J,t+1,0,"5,35936259999289"
23,2,0,G,3,J,t,0,"10,4986666999903"
23,2,0,D,4,H,t,1,"1,07426419999683"
23,2,0,D,3,H,t+1,1,"1,43870840000454"
23,2,1,D,3,G,t,0,"2,54949320000014"
23,2,1,G,5,M,t+1,1,"5,36859369999729"
23,2,1,J,3,M,t,1,"3,52319320000242"
23,2,1,D,5,J,t+1,1,"8,97435269999551"
23,2,1,D,4,I,t+1,0,"7,22637899999972"
23,2,1,J,5,P,t+1,1,"10,7631207000086"
23,2,1,D,2,F,t,1,"3,83251860000019"
23,2,1,G,3,K,t+1,1,"5,8236687000026"
23,2,1,J,2,M,t+1,0,"5,51223300000129"
23,2,1,G,4,K,t,1,"17,2773767000035"
23,2,1,J,4,N,t,0,"6,34420339998906"
23,2,1,G,2,I,t,1,"3,3166152999911"
23,2,1,J,3,N,t+1,1,"3,83140959999582"
23,2,1,J,2,L,t,1,"3,08826760000375"
23,2,1,G,3,J,t,1,"5,02084499999182"
23,2,1,G,5,L,t,0,"4,9739058999985"
23,2,1,D,4,H,t,1,"2,40774489998876"
23,2,1,J,5,O,t,0,"3,15214689999993"
23,2,1,G,2,J,t+1,0,"1,41045019999729"
23,2,1,D,2,G,t+1,1,"3,56238880001183"
23,2,1,D,5,I,t,1,"7,73257450001256"
23,2,1,G,4,L,t+1,0,"3,27314570000453"
23,2,1,J,4,O,t+1,1,"6,2231868999952"
23,2,1,D,3,H,t+1,0,"1,08052839999436"
23,2,1,J,3,M,t,1,"2,90900109999348"
23,2,1,D,3,G,t,1,"5,5857035999943"
23,2,1,G,5,M,t+1,0,"11,5069242000027"
23,2,1,G,4,K,t,0,"2,01017750000756"
23,2,1,J,5,P,t+1,1,"2,80238619999727"
23,2,1,D,5,J,t+1,1,"16,0111754999962"
23,2,1,D,2,F,t,1,"3,6878418999986"
23,2,1,G,2,I,t,1,"3,18068239999411"
23,2,1,J,2,M,t+1,0,"4,27061520000279"
23,2,1,G,3,K,t+1,1,"7,26108149999345"
23,2,1,J,4,N,t,1,"7,41254330000083"
23,2,1,D,4,I,t+1,1,"4,75061640000786"
